stop_id,stop_name,stop_lat,stop_lon
700000001178,Chichester Avenue,54.630142,-5.938782
700000001179,Malone Road (Windsor Ave),54.578131,-5.940738
700000001180,North Circular Road,54.633245,-5.937671
700000001181,Malone Road (Eglantine Ave),54.580592,-5.938623
700000001182,Strathmore Park,54.635493,-5.936881
700000001183,Malone Road (Methodist College),54.582352,-5.937616
700000001184,Donegall Park Avenue,54.639165,-5.936523
700000001186,Downview Avenue,54.640704,-5.936470
700000001187,Fountainville Avenue,54.587810,-5.936812
700000001188,Lisburn Road (City Hospital),54.586318,-5.939826
700000001189,Downview Lodge,54.642870,-5.935982
700000001190,Ulsterville Avenue,54.584064,-5.943015
700000001191,Gray's Lane,54.645251,-5.935220
700000001192,Melrose Street,54.581909,-5.947049
700000001193,Antrim Road (Serpentine Road),54.647350,-5.934834
700000001194,Windsor Avenue,54.580553,-5.948900
700000001195,Ben Madigan Park,54.651579,-5.934778
700000001196,Windsor Road,54.579508,-5.950347
700000001197,Kincraig Park,54.654038,-5.936582
700000001198,Ethel Street,54.578584,-5.951357
700000001199,Tree Tops,54.656388,-5.937880
700000001200,Brookland Street,54.577387,-5.952758
700000001201,Hazelwood Park,54.658061,-5.940385
700000001202,Lisburn Road (Marlborough Park),54.575236,-5.955568
700000001203,Bellevue Park,54.659619,-5.943080
700000001204,Cranmore Avenue,54.574025,-5.957386
700000001205,Antrim Road (Bellevue),54.663127,-5.947206
700000001206,Lancefield Road,54.572926,-5.959091
700000001207,Bellevue Bridge,54.664032,-5.948131
700000001208,Maryville Park,54.571622,-5.961286
700000001209,Elmfield,54.666740,-5.950846
700000001210,Malone Park,54.569930,-5.964326
700000001211,Church Road,54.668508,-5.953733
700000001212,Lisburn Road (Kings Hall),54.567645,-5.968995
700000001213,Glengormley (Ulster Bank),54.670254,-5.957534
700000001214,Kingscourt,54.566187,-5.972862
700000001215,Harmin Parade,54.672782,-5.961071
700000001216,Balmoral Park,54.565164,-5.975796
700000001217,Rose Park,54.674064,-5.964237
700000001218,Priory Park,54.564282,-5.978295
700000001219,Antrim Road (Burney's Lane),54.675166,-5.967092
700000001220,Swanston Road,54.676916,-5.972415
700000001221,Sicily Park,54.562637,-5.977701
700000001222,Sandyknowes,54.677473,-5.974363
700000001223,Sicily Park (Priory Park),54.559679,-5.974952
700000001224,Sandyknowes,54.677723,-5.974962
700000001225,Balmoral (Finnis Drive),54.559161,-5.972936
700000001226,Swanston Park,54.676271,-5.969869
700000001227,Sicily Park (Priory Park),54.560046,-5.975266
700000001228,Sicily Park,54.563420,-5.978505
700000001229,Antrim Road (Burney's Lane),54.675024,-5.966504
700000001230,Lisburn Road (Sicily Park),54.563792,-5.979516
700000001231,Rose Park,54.674319,-5.964666
700000001232,Grangeville Drive,54.562399,-5.982739
700000001233,Harmin Parade,54.672422,-5.960275
700000001234,Lisburn Road (Finaghy),54.560690,-5.986039
700000001235,Glengormley (Ulster Bank),54.669757,-5.956508
700000001236,Upton Park,54.558761,-5.989162
700000001237,Church Road,54.668294,-5.952844
700000001239,Elmfield,54.667113,-5.951006
700000001240,Black's Road,54.555851,-5.992313
700000001241,Cardigan Drive,54.618886,-5.949409
700000001242,Dunmurry Lane,54.552627,-6.000043
700000001244,Dunmurry Village,54.550921,-6.004301
700000001245,O'Neill Road,54.664768,-5.948730
700000001246,Grange Hill,54.548536,-6.009482
700000001247,Antrim Road (Bellevue),54.662871,-5.946762
700000001248,Lisburn Road (Seymour Hill),54.544326,-6.013570
700000001249,Whitewell,54.661381,-5.945019
700000001250,Ballybog Road,54.541404,-6.013005
700000001251,Floral Park,54.660038,-5.943446
700000001252,Conway (River Road),54.538905,-6.013517
700000001253,Bellevue Park,54.658822,-5.941296
700000001254,Ballybog Road,54.541983,-6.013990
700000001255,Hazelwood Park,54.657849,-5.939992
700000001256,Lisburn Road (Seymour Hill),54.544937,-6.013058
700000001257,Tree Tops,54.656601,-5.937994
700000001258,Grange Hill,54.548821,-6.009309
700000001259,Thronemount,54.652628,-5.935143
700000001260,Dunmurry Halt,54.550369,-6.006305
700000001261,Ben Madigan Park,54.651469,-5.934565
700000001262,Dunmurry Village,54.551210,-6.003432
700000001263,Antrim Road (Serpentine Road),54.647017,-5.934553
700000001264,Beechlawn Park,54.553409,-5.999222
700000001266,Black's Road,54.556292,-5.992031
700000001267,Downview Lodge,54.642347,-5.936025
700000001268,Upton Park,54.558490,-5.989739
700000001269,Downview Avenue,54.640494,-5.936295
700000001270,Lowe Memorial Church,54.559902,-5.987556
700000001271,Donegall Park Avenue,54.638414,-5.936373
700000001272,Lisburn Road (Finaghy),54.561835,-5.984030
700000001273,Belfast Castle,54.636657,-5.936482
700000001274,Donegall Park,54.563228,-5.981055
700000001275,North Circular Road,54.633697,-5.937327
700000001276,Beechmount Park,54.564991,-5.976677
700000001277,Chichester Avenue,54.630229,-5.938619
700000001278,Kingscourt,54.566028,-5.973868
700000001279,Firmount,54.628266,-5.938678
700000001280,Lisburn Road (Kings Hall),54.568236,-5.968542
700000001281,Antrim Road (Salisbury Avenue),54.625471,-5.937803
700000001282,Malone Park,54.569816,-5.964779
700000001283,Glandore Avenue,54.624347,-5.938345
700000001284,Lislea Park,54.570563,-5.963412
700000001285,Hopefield Avenue,54.622517,-5.938183
700000001286,Osbourne Park,54.571994,-5.960904
700000001287,Alexandra Park Avenue,54.620699,-5.937945
700000001288,Capstone Street,54.573241,-5.958796
700000001289,Richmond Lane,54.619498,-5.938372
700000001290,Lisburn Road (Marlborough Park),54.575295,-5.955698
700000001291,Waterworks,54.618063,-5.938248
700000001292,Brookland Street,54.577541,-5.952727
700000001293,Antrim Road (Eia Street),54.615804,-5.937487
700000001294,Windsor Road,54.579737,-5.950214
700000001295,Cliftonville Road,54.614576,-5.936795
700000001296,Windsor Avenue,54.581175,-5.948325
700000001297,New Lodge Road,54.613129,-5.935943
700000001298,Melrose Street,54.582069,-5.947111
700000001299,Dawson Street,54.610614,-5.935839
700000001300,Ashley Avenue,54.583540,-5.944467
700000001301,Carlisle Circus (Antrim Road),54.608375,-5.936382
700000001302,Ulsterville Avenue,54.584176,-5.943181
700000001303,Catherine Court,54.646656,-5.921026
700000001304,Lisburn Road (City Hospital),54.586398,-5.939865
700000001305,Hazelwood College,54.647557,-5.922106
700000001306,Fountainville Avenue,54.587391,-5.938072
700000001307,Serpentine Road,54.649320,-5.924292
700000001308,Belfast Hostelling International,54.589347,-5.935458
700000001309,Vandyck Gardens,54.650599,-5.925920
700000001310,Donegall Road 78,54.589107,-5.938702
700000001311,Lower WhitewelL(White City),54.651781,-5.927461
700000001312,Donegall Road 175,54.588765,-5.942820
700000001313,Upper Whitewell (Throne),54.654453,-5.931038
700000001314,Pandora Street,54.588650,-5.946092
700000001315,Throne Centre,54.656365,-5.933364
700000001316,McDowells Pharmacy,54.588912,-5.950174
700000001317,Fairyknowe Park,54.658157,-5.936050
700000001318,Frenchpark Street,54.588798,-5.954221
700000001319,Bellevue Park,54.660319,-5.939533
700000001320,"Donegall Road, Monarch Laundry",54.588590,-5.956709
700000001321,Bellevue Park,54.660102,-5.939016
700000001323,Fairyknowe Park,54.658091,-5.935858
700000001324,Throne Centre,54.656359,-5.933255
700000001325,Tates Avenue,54.585399,-5.956942
700000001326,Upper Whitewell (Throne),54.653947,-5.930276
700000001327,Donegall Parade,54.584769,-5.953644
700000001328,Lower WhitewelL(White City),54.651758,-5.927334
700000001329,Donegall Road 113,54.586544,-5.951617
700000001330,Vandyck Gardens,54.650861,-5.926147
700000001331,Donegall Road 15,54.588192,-5.950198
700000001332,Veryan Gardens,54.649851,-5.924839
700000001333,Olympia Leisure Centre,54.584266,-5.959665
700000001334,Serpentine Road,54.648746,-5.923430
700000001336,Catherine Court,54.646948,-5.921194
700000001339,Boucher Road (City Council Depot),54.571618,-5.970713
700000001340,Newtownabbey Courthouse,54.658125,-5.923730
700000001341,Stockmans Lane 95,54.571610,-5.973158
700000001342,Valley Retail Park,54.661310,-5.927016
700000001343,Park Centre,54.588316,-5.963156
700000001344,Valley Leisure Centre,54.663151,-5.930437
700000001345,Donegall Road 506,54.588883,-5.966169
700000001347,Donegall Road 532,54.589165,-5.967699
700000001351,Blackstaff Road,54.576547,-5.978640
700000001352,Valley Retail Park,54.661626,-5.927264
700000001353,Stockmans Lane 99,54.571885,-5.973556
700000001354,Newtownabbey Courthouse,54.658378,-5.923708
700000001355,Boucher Road (Charles Hurst),54.573879,-5.968410
700000001356,Northern Regional College,54.666215,-5.903875
700000001358,Abbey Court,54.670805,-5.902361
700000001360,Fernagh Avenue,54.672471,-5.907580
700000001361,Autoglass,54.584563,-5.959663
700000001362,Cloughfern (Station Road),54.672985,-5.910888
700000001363,Glenmachan Street,54.586614,-5.958298
700000001365,Donegall Road 583,54.589298,-5.968037
700000001367,Donegall Road 545,54.588826,-5.965699
700000001369,Park Centre,54.588347,-5.962772
700000001371,Monarchy Laundry,54.588704,-5.956519
700000001373,Donegall Road Methodist Church,54.588977,-5.952581
700000001376,Donegall Road Disabled Care Centre,54.588962,-5.950582
700000001377,Prince Charles Way (Cairnhill Road),54.680880,-5.951073
700000001378,Pandora Street,54.588675,-5.945320
700000001379,Ferndale Avenue,54.681453,-5.952789
700000001380,Abingdon Drive,54.588822,-5.942732
700000001381,Ferndale,54.682632,-5.957188
700000001382,Donegall Road 53,54.589217,-5.937784
700000001383,Prince Charles Way (Glebe Road),54.684922,-5.961416
700000001384,Belfast Hostelling International,54.589403,-5.935123
700000001385,Carnview Road,54.685707,-5.961322
700000001386,Waverley Gardens,54.688002,-5.954405
700000001387,Waverly,54.687666,-5.955055
700000001388,Prince Charles Way (Glebe Road),54.684401,-5.960294
700000001389,Ferndale,54.682784,-5.957218
700000001390,Prince Charles Way (Cairnhill Road),54.680899,-5.950764
700000001397,Cloughfern (Station Road),54.673213,-5.911919
700000001398,Fernagh Avenue,54.672740,-5.908723
700000001399,Whiteabbey Halt,54.672216,-5.906019
700000001400,Abbey Court,54.670913,-5.902356
700000001401,Northern Regional College,54.668038,-5.902002
700000001402,Shore Road (M5 Roundabout),54.662230,-5.906967
700000001404,Shore Road (M5 Roundabout),54.662270,-5.907111
700000001405,Abbey Park,54.662303,-5.909705
700000001406,Rush Park,54.664150,-5.911263
700000001407,Doagh Road (Green End),54.666510,-5.912546
700000001408,Abbot's Cross,54.668683,-5.912926
700000001409,Heather Park,54.670401,-5.913215
700000001410,Cloughfern (Whiteabbey Hospital),54.672729,-5.913517
700000001411,Knockenagh Avenue,54.675031,-5.914654
700000001412,King's Road,54.677851,-5.916431
700000001413,Hillcrest Villas,54.680205,-5.917900
700000001414,Doagh Road (Cherrylands),54.681975,-5.919049
700000001415,Wilson's Factory,54.686273,-5.922428
700000001416,Ballyduff,54.689300,-5.926416
700000001417,Nelson Street Bus Lane,54.610550,-5.920664
700000001418,Nelson Street (Dock Street),54.608566,-5.922208
700000001419,Nelson Street (M3),54.606192,-5.924396
700000001420,Dunbar Link,54.604616,-5.928071
700000001421,Royal Avenue (Castle Court),54.601502,-5.931194
700000001422,Royal Avenue,54.600449,-5.930644
700000001424,King Street,54.598291,-5.934773
700000001425,Wellington Place,54.597179,-5.934123
700000001427,College Street,54.597838,-5.933490
700000001428,Queen Street,54.598236,-5.933420
700000001429,Queen Street,54.598729,-5.933219
700000001430,Donegall Place,54.597556,-5.929993
700000001431,Donegall Square East,54.596920,-5.928553
700000001432,Donegall Square East,54.596651,-5.928527
700000001433,Donegall Square East,54.596292,-5.928508
700000001435,Howard Street,54.595823,-5.932133
700000001436,Chichester Street,54.597433,-5.928246
700000001437,Chichester Street,54.597507,-5.927355
700000001440,Three Mile Water,54.690079,-5.927345
700000001441,Bridge Road,54.687960,-5.924485
700000001442,Wilson's Factory,54.685883,-5.921692
700000001443,Doagh Road (Cherrylands),54.682772,-5.919436
700000001444,Hillcrest Villas,54.681019,-5.918305
700000001445,Glenville (Monkstown Avenue),54.681635,-5.910665
700000001447,Glenville (Monkstown Avenue),54.681383,-5.910967
700000001448,King's Road,54.678367,-5.916605
700000001449,Knockenagh Avenue,54.674842,-5.914372
700000001450,Cloughfern (Whiteabbey Hospital),54.672304,-5.913321
700000001451,Heather Park,54.670646,-5.913130
700000001452,Abbot's Cross,54.668105,-5.912715
700000001453,Doagh Road (Green End),54.666344,-5.912390
700000001454,Rush Park,54.664146,-5.911123
700000001455,Abbey Park,54.662104,-5.909469
700000001456,Ballyduff Road (Doagh Road),54.688105,-5.926098
700000001457,Ballyduff Gardens,54.688676,-5.929025
700000001458,Ballyfore Road (Doagh Road),54.690505,-5.928923
700000001459,Ballyduff Gardens,54.688403,-5.929946
700000001460,Ballyfore Park,54.687819,-5.931038
700000001461,Forthill Park,54.688252,-5.932664
700000001462,Forthill Green,54.687665,-5.934128
700000001463,Ballyduff (Forthill Drive),54.687458,-5.936623
700000001464,Forthill Drive (Carnmoney),54.689052,-5.936560
700000001465,Forthill Drive (Carnmoney),54.688751,-5.936686
700000001466,Ballyduff (Forthill Drive),54.687080,-5.934972
700000001467,Forthill Green,54.688037,-5.933745
700000001468,Fairview Road (Ballyduff Shops),54.689270,-5.935091
700000001469,Glenkyle,54.689681,-5.941822
700000001470,Fairview Road (Fairview Gardens),54.689487,-5.945296
700000001471,Fairview Road (Beverley Shops),54.688555,-5.948218
700000001472,Beverley Road,54.689294,-5.949826
700000001473,Beverley Road,54.689249,-5.949558
700000001474,Fairview Road (Beverley Shops),54.688723,-5.948017
700000001475,Fairview Road (Fairview Gardens),54.689512,-5.945609
700000001476,Glenkyle,54.689709,-5.942896
700000001477,Fairview Road,54.689781,-5.936817
700000001478,Fairview Road (Carnmoney Terminus),54.689786,-5.936368
700000001479,Fairview Road (Ballyduff Shops),54.689101,-5.934221
700000001480,Ballyfore Park,54.687767,-5.931546
700000001481,Ballyfore Road (Doagh Road),54.690362,-5.929453
700000001482,Sandyknowes (Ballyhenry Road),54.680055,-5.975159
700000001483,Sherwood Park,54.682217,-5.970404
700000001484,Glencroft Road,54.684232,-5.966270
700000001485,Ballycraigy Road,54.685941,-5.964620
700000001486,Ballyearl Drive,54.689287,-5.964605
700000001487,Ballyhenry (Ballyearl Way),54.690689,-5.962445
700000001488,Milewater Court,54.691482,-5.960752
700000001489,Carn Court,54.691494,-5.956546
700000001490,New Mossley (Manse Way),54.688973,-5.957728
700000001491,Carn Green,54.691072,-5.954874
700000001492,Campbell Road,54.690048,-5.951530
700000001493,Mossley Pavilion,54.691279,-5.950734
700000001495,The Glade,54.693320,-5.951305
700000001496,Uppertown Drive,54.695019,-5.953256
700000001497,Mossley (Rail Station),54.696506,-5.951506
700000001498,Mossley Mill,54.695818,-5.950803
700000001500,The Villas,54.694050,-5.950972
700000001501,Lakeview Grove,54.693030,-5.950531
700000001502,Campbell Road,54.689994,-5.951509
700000001503,Manse Way,54.691263,-5.953977
700000001504,Carn Court,54.691452,-5.956976
700000001505,Carn Crescent,54.691352,-5.959233
700000001506,Milewater Drive,54.691457,-5.961231
700000001508,Ballyhenry (Ballyearl Way),54.690197,-5.962365
700000001509,Ballyearl Drive,54.689497,-5.963974
700000001510,Ballycraigy Road,54.686024,-5.964551
700000001511,Ballyhenry Road,54.682893,-5.968716
700000001512,Ballyhenry Avenue,54.680953,-5.972748
700000001513,Sandyknowes (Ballyhenry Road),54.679856,-5.975466
700000001514,Central Library,54.602894,-5.930957
700000001515,Interpoint,54.603861,-5.929455
700000001516,Central Library,54.602654,-5.930887
700000001518,Interpoint,54.604343,-5.929269
700000001519,Donegall Street,54.603828,-5.929901
700000001520,Glengormley Park,54.672628,-5.959457
700000001522,Hillview Park,54.675404,-5.960674
700000001523,Ballyclare Road (Northcott),54.677060,-5.961441
700000001524,Glenvarna Walk,54.681047,-5.963010
700000001525,Carwood Avenue,54.682849,-5.963729
700000001526,Manse Road,54.684108,-5.964286
700000001527,Manse Road,54.683668,-5.963995
700000001528,Ladysmith Lane,54.681733,-5.963201
700000001529,Ballyclare Road (Northcott),54.677766,-5.961572
700000001530,Hillview Park,54.675780,-5.960711
700000001532,Glengormley Park,54.673209,-5.959576
700000001533,Portland Avenue,54.672280,-5.957189
700000001534,Glengormley Pavilion,54.673754,-5.956401
700000001535,Inniscoole Park,54.675063,-5.955690
700000001536,Coole Park,54.677124,-5.954556
700000001537,St. Mary's On The Hill,54.678727,-5.953641
700000001538,Carnmoney (Burnthill Road),54.678965,-5.952159
700000001539,Carnmoney (Burnthill Road),54.678949,-5.952375
700000001540,St. Mary's On The Hill,54.677283,-5.954370
700000001541,Coole Park,54.676157,-5.954974
700000001542,Glengormley Pavilion,54.673776,-5.956279
700000001543,Portland Avenue,54.671431,-5.957571
700000001544,Carnmoney Primary School,54.682055,-5.951451
700000001545,Carnmoney Village (Carnvue),54.683481,-5.951295
700000001546,Ballyduff Road,54.685275,-5.951174
700000001547,Beverley Avenue,54.687158,-5.951062
700000001548,Beverley Avenue,54.687756,-5.950934
700000001549,Waverley Park,54.686557,-5.951004
700000001550,Ballyduff Road,54.685070,-5.951092
700000001551,Carnmoney Village (Carnvue),54.683286,-5.951213
700000001552,Carnmoney Primary School,54.681755,-5.951266
700000001553,Hightown Court,54.669844,-5.962088
700000001554,Hightown Park,54.668270,-5.965674
700000001555,Hightown Road (Edmund Rice College),54.666784,-5.969020
700000001556,Hightown Court,54.669616,-5.962748
700000001557,Hightown (Glengormley),54.670877,-5.959923
700000001558,Hightown (Glengormley),54.671003,-5.959392
700000001559,Scullion's Road,54.676105,-5.980686
700000001560,Scullion's Road,54.675779,-5.981026
700000001561,Northside Park & Ride,54.607044,-5.925873
700000001562,Hightown Avenue,54.673525,-5.980930
700000001563,Boxmore,54.672559,-5.976940
700000001564,Mallusk Road (Ballyrobert Garage),54.672108,-5.974770
700000001565,Rosehall,54.669249,-5.964869
700000001566,Rosehall,54.669260,-5.965088
700000001567,Royal Mail (Enterprise Way),54.669154,-5.974077
700000001568,Mallusk Road (Ballyrobert Garage),54.672125,-5.975345
700000001569,Mallusk Drive,54.673312,-5.980567
700000001570,Central Park (Mallusk),54.675060,-5.987024
700000001571,Mallusk Road,54.676962,-5.993962
700000001572,Trench Road,54.677986,-5.997555
700000001573,Hydepark (Trench Road),54.678734,-5.998063
700000001574,Blackwater Road,54.678050,-5.990173
700000001575,Cloughmore Road,54.676819,-5.989323
700000001576,Academy,54.678973,-6.001160
700000001577,Mallusk(Parkmount),54.679997,-6.005001
700000001578,Old Mill Crescent,54.681196,-6.009264
700000001579,Craigarogan Quarry,54.683151,-6.016473
700000001580,Bernice Road,54.684334,-6.021744
700000001581,Fort Road,54.685514,-6.026829
700000001582,Oakview,54.687852,-6.037105
700000001583,Roughfort (Turning Circle),54.688274,-6.037939
700000001584,Fort Road,54.685758,-6.027629
700000001585,Craigarogan Road,54.684549,-6.022324
700000001586,Craigarogan Quarry,54.683132,-6.016239
700000001587,Old Mill Crescent,54.681314,-6.009493
700000001588,Mallusk(Parkmount),54.680153,-6.005187
700000001589,Hydepark Presbyterian Church,54.678496,-5.999266
700000001590,Mallusk Road,54.677167,-5.994308
700000001591,Central Park (Mallusk),54.675076,-5.986529
700000001592,Merville Garden Village,54.655735,-5.910888
700000001593,Merville Mews,54.657463,-5.909457
700000001595,Merville Mews,54.657250,-5.909390
700000001596,Merville Garden Village,54.655087,-5.911462
700000001603,Oldpark (Westland Road),54.624849,-5.948593
700000001604,Knutsford Drive,54.623611,-5.949588
700000001605,39 Westland Road,54.622651,-5.951169
700000001606,Alliance Avenue (Oldpark Road),54.621096,-5.955280
700000001607,Deerpark Road,54.619256,-5.957643
700000001608,Etna Drive,54.618371,-5.961044
700000001609,Berwick Road,54.617936,-5.963327
700000001610,Alliance Avenue (Ardoyne Road),54.617390,-5.966265
700000001611,Ardoyne Road,54.615419,-5.966320
700000001612,Ardoyne Road,54.615680,-5.966578
700000001613,Alliance Avenue (Ardoyne Road),54.617548,-5.965831
700000001614,Berwick Road,54.618055,-5.962997
700000001615,Alliance Avenue (Tommy & Anne's),54.618498,-5.960731
700000001616,Etna Drive,54.619099,-5.958047
700000001617,Alliance Avenue (Oldpark Road),54.620792,-5.955762
700000001618,Westland Road (Golf Course),54.622699,-5.951360
700000001619,Pilot Street,54.608150,-5.921176
700000001620,Clarendon Dock,54.606700,-5.922059
700000001621,Great Patrick Street,54.604009,-5.924062
700000001622,Corporation Square,54.604746,-5.923513
700000001623,Clarendon Dock,54.606508,-5.922444
700000001624,Pilot Street,54.608007,-5.921426
700000001625,Great Patrick Street,54.604798,-5.923302
700000001626,Great Northern Mall,54.594326,-5.934204
700000001627,Great Northern Mall,54.594038,-5.934192
700000001628,Bruce Street,54.592945,-5.933234
700000001630,Dublin Road,54.591399,-5.932651
700000001631,Albion Street,54.591020,-5.934349
700000001633,Great Northern Mall,54.594233,-5.934567
700000001634,St George's Market,54.596252,-5.922541
700000001635,May Street,54.596203,-5.924596
700000001636,May Street,54.596103,-5.926848
700000001637,Adelaide St.,54.595690,-5.928465
700000001639,Ormeau Ave.,54.592415,-5.926849
700000001640,Ormeau Ave.,54.592916,-5.929979
700000001641,Ormeau Ave.,54.593088,-5.929934
700000001643,Bedford Street,54.595102,-5.931351
700000001645,Belfast City Centre,54.597300,-5.932632
700000001646,Wellington Place,54.597317,-5.932107
700000001647,High Street,54.600093,-5.926938
700000001650,Odyssey,54.603153,-5.916884
700000001651,Abercorn Basin,54.606433,-5.910321
700000001652,Victoria Road,54.608922,-5.906748
700000001653,Alexander Dock,54.611853,-5.902613
700000001654,Queen's University (Science Park),54.613235,-5.900747
700000001655,Queen's University (Science Park),54.613999,-5.899364
700000001656,Alexander Dock,54.611525,-5.902752
700000001657,Victoria Road,54.608601,-5.906950
700000001661,Victoria Square,54.598271,-5.924052
700000001664,Fraser Street Bridge,54.603426,-5.905385
700000001665,Hamilton Road,54.603521,-5.899662
700000001666,DRD,54.604486,-5.897074
700000001667,Airport Road (Shorts),54.606922,-5.893496
700000001668,River Side,54.608836,-5.890735
700000001669,Airport Road (BOC),54.613679,-5.886704
700000001670,Airport Road West,54.617534,-5.885383
700000001671,Emo,54.622587,-5.882920
700000001672,Moscow Rd / Harbour Lagoon,54.626142,-5.878082
700000001673,Portside,54.630258,-5.872289
700000001674,Heron Road,54.633511,-5.867855
700000001675,Trident House,54.634457,-5.863030
700000001676,Trident House,54.634432,-5.863539
700000001677,Heron Road,54.633650,-5.867449
700000001678,Portside,54.629827,-5.872822
700000001679,Moscow Rd / Harbour Lagoon,54.624021,-5.880825
700000001680,Phoenix Gas,54.622330,-5.883082
700000001681,Airport Road West,54.617459,-5.885205
700000001683,River Side,54.608439,-5.891054
700000001684,Airport Road (Shorts),54.606543,-5.893816
700000001685,DRD,54.605345,-5.895530
700000001686,Fraser St. Bridge,54.603233,-5.906373
700000001687,Old Channel Rd.,54.603154,-5.911029
700000001688,City Airport,54.614567,-5.869666
700000001689,Ballyregan Road (Dundonald),54.594752,-5.806002
700000001690,Burton Avenue,54.594790,-5.800213
700000001691,Drumadoon,54.592958,-5.798726
700000001692,Davarr Avenue,54.592178,-5.795494
700000001694,Craigleith Drive,54.590827,-5.789236
700000001695,Craigleith Drive2,54.593587,-5.788129
700000001696,Cairnsmore Avenue,54.593764,-5.785358
700000001697,Ballybeen (Culross Drive),54.592364,-5.786126
700000001698,Ballybeen (Culross Drive),54.590375,-5.787320
700000001699,Admore Avenue,54.588161,-5.787935
700000001700,Beauly Drive,54.586881,-5.788900
700000001701,Gleneagles Gardens,54.588330,-5.790862
700000001702,Ballybeen (Rank Road),54.588436,-5.794371
700000001703,Inchmarnock Drive,54.590875,-5.795450
700000001704,Drumadoon,54.591791,-5.794932
700000001705,Davarr Avenue,54.593187,-5.795418
700000001706,Brooklands,54.594861,-5.795403
700000001707,Robb's Road,54.593588,-5.799559
700000001708,Cherry Hill,54.594599,-5.802859
700000001709,Ballyregan Road (Dundonald),54.594712,-5.806432
700000001710,The Ulster Hospital,54.594833,-5.812004
700000001714,Towell House,54.591736,-5.854071
700000001715,King's Road (Barnetts Road),54.590100,-5.849533
700000001716,King's Square,54.589057,-5.845285
700000001717,Abbey Road,54.588844,-5.836701
700000001718,Granton Heights,54.588598,-5.831428
700000001719,Tullycarnet (Presbyterian Church),54.588347,-5.826867
700000001720,Ice Bowl,54.588479,-5.818703
700000001721,East Link,54.587222,-5.813522
700000001722,Coronation Park,54.586575,-5.807205
700000001726,Galway Drive,54.593711,-5.813370
700000001732,East Link,54.589207,-5.813320
700000001733,No 5,54.586582,-5.807856
700000001734,East Link,54.587196,-5.813752
700000001735,Ice Bowl,54.587876,-5.817005
700000001736,Tullycarnet (Primary School),54.588346,-5.828307
700000001737,Granton House,54.588514,-5.832086
700000001738,Abbey Road,54.588864,-5.838360
700000001740,Supervalu,54.588976,-5.844456
700000001741,Kingsway,54.587774,-5.847161
700000001742,Kingsway P,54.587082,-5.846600
700000001743,St Patrick's,54.585008,-5.843091
700000001744,Gilnahirk Rise,54.583801,-5.841444
700000001745,Laganside Bus Station,54.600027,-5.926482
700000001749,Royal Avenue (Castle Court),54.600044,-5.930651
700000001750,Royal Avenue (Castle Court),54.600980,-5.931191
700000001751,Royal Avenue (Castle Court),54.601147,-5.931300
700000001752,Royal Avenue (Castle Court),54.601573,-5.931480
700000001754,St Patrick's,54.585173,-5.843571
700000001755,Kensington,54.586457,-5.846170
700000001756,Cherryvalley,54.587779,-5.847301
700000001757,King's Road (Barnetts Road),54.590207,-5.850116
700000001758,King's Road (Knock Road),54.591361,-5.853152
700000001762,Glen Parade,54.583551,-5.981971
700000001763,Gransha,54.583005,-5.984906
700000001764,Glenowen,54.582165,-5.987735
700000001765,Glen Road (St.Theresa's),54.580878,-5.992951
700000001766,Coolnasilla,54.580805,-5.994616
700000001767,CBS,54.579950,-5.999240
700000001768,Ramoan,54.579037,-6.002912
700000001769,Rosnareen,54.578220,-6.006409
700000001770,Shaw's Road (Glen Road),54.576495,-6.013377
700000001771,St. Oliver Plunkett,54.576175,-6.017324
700000001772,Glencolin,54.575899,-6.019418
700000001773,Glencolin,54.576064,-6.019326
700000001774,Hannahstown Hill,54.575968,-6.021654
700000001775,Glen Road (Suffolk Road),54.575832,-6.023576
700000001776,Suffolk Heights,54.575139,-6.024405
700000001777,Donegal Celtic,54.573782,-6.021686
700000001778,Old Suffolk Rd.,54.573101,-6.019978
700000001779,Falcarragh,54.571132,-6.016719
700000001780,Suffolk Road (Woodbourne),54.568167,-6.013377
700000001785,Castle Junction,54.599419,-5.929150
700000001786,Donegall Place,54.597851,-5.930068
700000001789,Falls Road (Royal Hospitals),54.595205,-5.955756
700000001791,Childrens Hospital,54.593209,-5.958769
700000001792,Broadway,54.592128,-5.961823
700000001793,Beechmount,54.591481,-5.964548
700000001794,Beechview Park,54.590714,-5.967370
700000001795,Falls Road (St.James's),54.588982,-5.969447
700000001796,Falls Road (City Cemetry),54.588132,-5.970123
700000001797,St Louise's,54.586603,-5.971785
700000001798,Rossa House,54.585640,-5.973426
700000001799,Falls Park,54.584871,-5.976572
700000001800,Europa Busway,54.591771,-5.948283
700000001801,Europa Busway,54.591632,-5.947852
700000001802,Donegall Square West,54.596273,-5.931557
700000001803,Donegall Square West,54.596659,-5.931595
700000001804,Donegall Square West,54.597008,-5.931659
700000001823,Ballyhackamore,54.595120,-5.866936
700000001824,Castle Street,54.599205,-5.934055
700000001826,Braniel (Farmhurst Green),54.580226,-5.848090
700000001827,Knock Road,54.593451,-5.855007
700000001831,Holywood Exchange,54.626858,-5.857938
700000001839,Knock Road,54.592745,-5.854878
700000001841,Churchview,54.628140,-5.965932
700000001842,Formby Park,54.628390,-5.964872
700000001843,Arthur Bridge,54.654733,-5.931267
700000001844,Motelands,54.611343,-5.853199
